6.004150e+001	6.004150e+001	6.004150e+001	
5.226824e+001	5.226824e+001	5.226824e+001	
4.474974e+001	4.474974e+001	4.474974e+001	
3.827733e+001	3.827733e+001	3.827733e+001	
3.306982e+001	3.306982e+001	3.306982e+001	
2.922485e+001	2.922485e+001	2.922485e+001	
2.628633e+001	2.628633e+001	2.628633e+001	
2.645860e+001	2.645860e+001	2.645860e+001	
2.949336e+001	2.949336e+001	2.949336e+001	
3.342429e+001	3.342429e+001	3.342429e+001	
3.867222e+001	3.867222e+001	3.867222e+001	
4.476744e+001	4.476744e+001	4.476744e+001	
5.230597e+001	5.230597e+001	5.230597e+001	
5.954766e+001	5.954766e+001	5.954766e+001	
6.745430e+001	6.745430e+001	6.745430e+001	
7.411854e+001	7.411854e+001	7.411854e+001	
7.997288e+001	7.997288e+001	7.997288e+001	
8.517474e+001	8.517474e+001	8.517474e+001	
8.912215e+001	8.912215e+001	8.912215e+001	
9.227254e+001	9.227254e+001	9.227254e+001	
9.482130e+001	9.482130e+001	9.482130e+001	
9.680289e+001	9.680289e+001	9.680289e+001	
9.846492e+001	9.846492e+001	9.846492e+001	
9.916006e+001	9.916006e+001	9.916006e+001	
9.962159e+001	9.962159e+001	9.962159e+001	
9.945260e+001	9.945260e+001	9.945260e+001	
9.898161e+001	9.898161e+001	9.898161e+001	
9.829239e+001	9.829239e+001	9.829239e+001	
9.697775e+001	9.697775e+001	9.697775e+001	
9.482233e+001	9.482233e+001	9.482233e+001	
9.234330e+001	9.234330e+001	9.234330e+001	
8.923342e+001	8.923342e+001	8.923342e+001	
8.486359e+001	8.486359e+001	8.486359e+001	
7.997215e+001	7.997215e+001	7.997215e+001	
7.404746e+001	7.404746e+001	7.404746e+001	
6.741129e+001	6.741129e+001	6.741129e+001	
5.952167e+001	5.952167e+001	5.952167e+001	
5.231796e+001	5.231796e+001	5.231796e+001	
4.481920e+001	4.481920e+001	4.481920e+001	
3.863963e+001	3.863963e+001	3.863963e+001	
3.341736e+001	3.341736e+001	3.341736e+001	
2.938400e+001	2.938400e+001	2.938400e+001	
2.654542e+001	2.654542e+001	2.654542e+001	
2.637638e+001	2.637638e+001	2.637638e+001	
2.940334e+001	2.940334e+001	2.940334e+001	
3.325489e+001	3.325489e+001	3.325489e+001	
3.865801e+001	3.865801e+001	3.865801e+001	
4.474424e+001	4.474424e+001	4.474424e+001	
5.229350e+001	5.229350e+001	5.229350e+001	
5.954695e+001	5.954695e+001	5.954695e+001	
6.700836e+001	6.700836e+001	6.700836e+001	
7.372497e+001	7.372497e+001	7.372497e+001	
7.988152e+001	7.988152e+001	7.988152e+001	
8.502316e+001	8.502316e+001	8.502316e+001	
8.879214e+001	8.879214e+001	8.879214e+001	
9.201391e+001	9.201391e+001	9.201391e+001	
9.441742e+001	9.441742e+001	9.441742e+001	
9.654019e+001	9.654019e+001	9.654019e+001	
9.781905e+001	9.781905e+001	9.781905e+001	
9.867470e+001	9.867470e+001	9.867470e+001	
9.903521e+001	9.903521e+001	9.903521e+001	
9.896129e+001	9.896129e+001	9.896129e+001	
9.863111e+001	9.863111e+001	9.863111e+001	
9.778089e+001	9.778089e+001	9.778089e+001	
9.637794e+001	9.637794e+001	9.637794e+001	
9.460767e+001	9.460767e+001	9.460767e+001	
9.210253e+001	9.210253e+001	9.210253e+001	
8.893913e+001	8.893913e+001	8.893913e+001	
8.470905e+001	8.470905e+001	8.470905e+001	
7.986423e+001	7.986423e+001	7.986423e+001	
7.369449e+001	7.369449e+001	7.369449e+001	
6.690733e+001	6.690733e+001	6.690733e+001	
5.955338e+001	5.955338e+001	5.955338e+001	
5.230017e+001	5.230017e+001	5.230017e+001	
4.480559e+001	4.480559e+001	4.480559e+001	
3.864907e+001	3.864907e+001	3.864907e+001	
3.339638e+001	3.339638e+001	3.339638e+001	
2.946811e+001	2.946811e+001	2.946811e+001	
2.646807e+001	2.646807e+001	2.646807e+001	
2.642739e+001	2.642739e+001	2.642739e+001	
2.941595e+001	2.941595e+001	2.941595e+001	
3.337114e+001	3.337114e+001	3.337114e+001	
3.869036e+001	3.869036e+001	3.869036e+001	
4.476236e+001	4.476236e+001	4.476236e+001	
5.222361e+001	5.222361e+001	5.222361e+001	
5.952802e+001	5.952802e+001	5.952802e+001	
6.734444e+001	6.734444e+001	6.734444e+001	
7.373432e+001	7.373432e+001	7.373432e+001	
7.962302e+001	7.962302e+001	7.962302e+001	
8.436966e+001	8.436966e+001	8.436966e+001	
8.782220e+001	8.782220e+001	8.782220e+001	
9.073078e+001	9.073078e+001	9.073078e+001	
9.273996e+001	9.273996e+001	9.273996e+001	
9.425526e+001	9.425526e+001	9.425526e+001	
9.520644e+001	9.520644e+001	9.520644e+001	
9.618008e+001	9.618008e+001	9.618008e+001	
9.613614e+001	9.613614e+001	9.613614e+001	
9.609200e+001	9.609200e+001	9.609200e+001	
9.599592e+001	9.599592e+001	9.599592e+001	
9.522933e+001	9.522933e+001	9.522933e+001	
9.455015e+001	9.455015e+001	9.455015e+001	
9.289664e+001	9.289664e+001	9.289664e+001	
9.091352e+001	9.091352e+001	9.091352e+001	
8.785762e+001	8.785762e+001	8.785762e+001	
8.437536e+001	8.437536e+001	8.437536e+001	
7.983413e+001	7.983413e+001	7.983413e+001	
7.374048e+001	7.374048e+001	7.374048e+001	
6.743431e+001	6.743431e+001	6.743431e+001	
5.955840e+001	5.955840e+001	5.955840e+001	
5.230011e+001	5.230011e+001	5.230011e+001	
4.475304e+001	4.475304e+001	4.475304e+001	
3.866928e+001	3.866928e+001	3.866928e+001	
3.338195e+001	3.338195e+001	3.338195e+001	
2.937238e+001	2.937238e+001	2.937238e+001	
2.641517e+001	2.641517e+001	2.641517e+001	
2.622714e+001	2.622714e+001	2.622714e+001	
2.913773e+001	2.913773e+001	2.913773e+001	
3.321887e+001	3.321887e+001	3.321887e+001	
3.825113e+001	3.825113e+001	3.825113e+001	
4.480236e+001	4.480236e+001	4.480236e+001	
5.228715e+001	5.228715e+001	5.228715e+001	
5.994735e+001	5.994735e+001	5.994735e+001	
6.740163e+001	6.740163e+001	6.740163e+001	
7.433621e+001	7.433621e+001	7.433621e+001	
7.962463e+001	7.962463e+001	7.962463e+001	
8.359165e+001	8.359165e+001	8.359165e+001	
8.694188e+001	8.694188e+001	8.694188e+001	
8.896690e+001	8.896690e+001	8.896690e+001	
9.080070e+001	9.080070e+001	9.080070e+001	
9.185954e+001	9.185954e+001	9.185954e+001	
9.264135e+001	9.264135e+001	9.264135e+001	
9.311838e+001	9.311838e+001	9.311838e+001	
9.338264e+001	9.338264e+001	9.338264e+001	
9.338094e+001	9.338094e+001	9.338094e+001	
9.340554e+001	9.340554e+001	9.340554e+001	
9.283849e+001	9.283849e+001	9.283849e+001	
9.213581e+001	9.213581e+001	9.213581e+001	
9.108221e+001	9.108221e+001	9.108221e+001	
8.939689e+001	8.939689e+001	8.939689e+001	
8.731943e+001	8.731943e+001	8.731943e+001	
8.408788e+001	8.408788e+001	8.408788e+001	
7.953660e+001	7.953660e+001	7.953660e+001	
7.427103e+001	7.427103e+001	7.427103e+001	
6.743855e+001	6.743855e+001	6.743855e+001	
5.991420e+001	5.991420e+001	5.991420e+001	
5.229354e+001	5.229354e+001	5.229354e+001	
4.484093e+001	4.484093e+001	4.484093e+001	
3.824398e+001	3.824398e+001	3.824398e+001	
3.309501e+001	3.309501e+001	3.309501e+001	
2.908120e+001	2.908120e+001	2.908120e+001	
2.621371e+001	2.621371e+001	2.621371e+001	
2.578134e+001	2.578134e+001	2.578134e+001	
2.869394e+001	2.869394e+001	2.869394e+001	
3.257080e+001	3.257080e+001	3.257080e+001	
3.790763e+001	3.790763e+001	3.790763e+001	
4.441537e+001	4.441537e+001	4.441537e+001	
5.229520e+001	5.229520e+001	5.229520e+001	
6.042934e+001	6.042934e+001	6.042934e+001	
6.833808e+001	6.833808e+001	6.833808e+001	
7.484097e+001	7.484097e+001	7.484097e+001	
7.981944e+001	7.981944e+001	7.981944e+001	
8.364305e+001	8.364305e+001	8.364305e+001	
8.625179e+001	8.625179e+001	8.625179e+001	
8.817070e+001	8.817070e+001	8.817070e+001	
8.959929e+001	8.959929e+001	8.959929e+001	
9.033934e+001	9.033934e+001	9.033934e+001	
9.123834e+001	9.123834e+001	9.123834e+001	
9.150146e+001	9.150146e+001	9.150146e+001	
9.145569e+001	9.145569e+001	9.145569e+001	
9.166270e+001	9.166270e+001	9.166270e+001	
9.149423e+001	9.149423e+001	9.149423e+001	
9.121625e+001	9.121625e+001	9.121625e+001	
9.057835e+001	9.057835e+001	9.057835e+001	
8.968168e+001	8.968168e+001	8.968168e+001	
8.872250e+001	8.872250e+001	8.872250e+001	
8.667300e+001	8.667300e+001	8.667300e+001	
8.414171e+001	8.414171e+001	8.414171e+001	
8.010182e+001	8.010182e+001	8.010182e+001	
7.483453e+001	7.483453e+001	7.483453e+001	
6.837968e+001	6.837968e+001	6.837968e+001	
6.042980e+001	6.042980e+001	6.042980e+001	
5.226764e+001	5.226764e+001	5.226764e+001	
4.445154e+001	4.445154e+001	4.445154e+001	
3.788985e+001	3.788985e+001	3.788985e+001	
3.239856e+001	3.239856e+001	3.239856e+001	
2.858031e+001	2.858031e+001	2.858031e+001	
2.580413e+001	2.580413e+001	2.580413e+001	
2.537825e+001	2.537825e+001	2.537825e+001	
2.804741e+001	2.804741e+001	2.804741e+001	
3.200849e+001	3.200849e+001	3.200849e+001	
3.725556e+001	3.725556e+001	3.725556e+001	
4.442714e+001	4.442714e+001	4.442714e+001	
5.223984e+001	5.223984e+001	5.223984e+001	
6.086353e+001	6.086353e+001	6.086353e+001	
6.877817e+001	6.877817e+001	6.877817e+001	
7.544453e+001	7.544453e+001	7.544453e+001	
8.038992e+001	8.038992e+001	8.038992e+001	
8.397172e+001	8.397172e+001	8.397172e+001	
8.673176e+001	8.673176e+001	8.673176e+001	
8.823393e+001	8.823393e+001	8.823393e+001	
8.938406e+001	8.938406e+001	8.938406e+001	
9.024525e+001	9.024525e+001	9.024525e+001	
9.075981e+001	9.075981e+001	9.075981e+001	
9.105978e+001	9.105978e+001	9.105978e+001	
9.106469e+001	9.106469e+001	9.106469e+001	
9.137556e+001	9.137556e+001	9.137556e+001	
9.110855e+001	9.110855e+001	9.110855e+001	
9.097283e+001	9.097283e+001	9.097283e+001	
9.044614e+001	9.044614e+001	9.044614e+001	
8.968767e+001	8.968767e+001	8.968767e+001	
8.861158e+001	8.861158e+001	8.861158e+001	
8.690481e+001	8.690481e+001	8.690481e+001	
8.439963e+001	8.439963e+001	8.439963e+001	
8.061335e+001	8.061335e+001	8.061335e+001	
7.575756e+001	7.575756e+001	7.575756e+001	
6.920809e+001	6.920809e+001	6.920809e+001	
6.096415e+001	6.096415e+001	6.096415e+001	
5.226564e+001	5.226564e+001	5.226564e+001	
4.440401e+001	4.440401e+001	4.440401e+001	
3.727160e+001	3.727160e+001	3.727160e+001	
3.187931e+001	3.187931e+001	3.187931e+001	
2.808344e+001	2.808344e+001	2.808344e+001	
2.525816e+001	2.525816e+001	2.525816e+001	
2.469867e+001	2.469867e+001	2.469867e+001	
2.741220e+001	2.741220e+001	2.741220e+001	
3.124629e+001	3.124629e+001	3.124629e+001	
3.673970e+001	3.673970e+001	3.673970e+001	
4.410626e+001	4.410626e+001	4.410626e+001	
5.264784e+001	5.264784e+001	5.264784e+001	
6.182139e+001	6.182139e+001	6.182139e+001	
7.032942e+001	7.032942e+001	7.032942e+001	
7.698556e+001	7.698556e+001	7.698556e+001	
8.155226e+001	8.155226e+001	8.155226e+001	
8.512280e+001	8.512280e+001	8.512280e+001	
8.720348e+001	8.720348e+001	8.720348e+001	
8.906614e+001	8.906614e+001	8.906614e+001	
9.015376e+001	9.015376e+001	9.015376e+001	
9.099368e+001	9.099368e+001	9.099368e+001	
9.147347e+001	9.147347e+001	9.147347e+001	
9.161380e+001	9.161380e+001	9.161380e+001	
9.194268e+001	9.194268e+001	9.194268e+001	
9.196764e+001	9.196764e+001	9.196764e+001	
9.201426e+001	9.201426e+001	9.201426e+001	
9.187541e+001	9.187541e+001	9.187541e+001	
9.136368e+001	9.136368e+001	9.136368e+001	
9.040081e+001	9.040081e+001	9.040081e+001	
8.949162e+001	8.949162e+001	8.949162e+001	
8.770158e+001	8.770158e+001	8.770158e+001	
8.548088e+001	8.548088e+001	8.548088e+001	
8.198429e+001	8.198429e+001	8.198429e+001	
7.687214e+001	7.687214e+001	7.687214e+001	
7.015142e+001	7.015142e+001	7.015142e+001	
6.185548e+001	6.185548e+001	6.185548e+001	
5.268599e+001	5.268599e+001	5.268599e+001	
4.411427e+001	4.411427e+001	4.411427e+001	
3.679627e+001	3.679627e+001	3.679627e+001	
3.121819e+001	3.121819e+001	3.121819e+001	
2.735580e+001	2.735580e+001	2.735580e+001	
2.486256e+001	2.486256e+001	2.486256e+001	
2.433397e+001	2.433397e+001	2.433397e+001	
2.671895e+001	2.671895e+001	2.671895e+001	
3.060866e+001	3.060866e+001	3.060866e+001	
3.596931e+001	3.596931e+001	3.596931e+001	
4.366903e+001	4.366903e+001	4.366903e+001	
5.269272e+001	5.269272e+001	5.269272e+001	
6.268986e+001	6.268986e+001	6.268986e+001	
7.126987e+001	7.126987e+001	7.126987e+001	
7.803015e+001	7.803015e+001	7.803015e+001	
8.310116e+001	8.310116e+001	8.310116e+001	
8.661026e+001	8.661026e+001	8.661026e+001	
8.901183e+001	8.901183e+001	8.901183e+001	
9.084395e+001	9.084395e+001	9.084395e+001	
9.203853e+001	9.203853e+001	9.203853e+001	
9.249703e+001	9.249703e+001	9.249703e+001	
9.332565e+001	9.332565e+001	9.332565e+001	
9.364436e+001	9.364436e+001	9.364436e+001	
9.371947e+001	9.371947e+001	9.371947e+001	
9.390049e+001	9.390049e+001	9.390049e+001	
9.348731e+001	9.348731e+001	9.348731e+001	
9.343089e+001	9.343089e+001	9.343089e+001	
9.287641e+001	9.287641e+001	9.287641e+001	
9.216803e+001	9.216803e+001	9.216803e+001	
9.094769e+001	9.094769e+001	9.094769e+001	
8.926257e+001	8.926257e+001	8.926257e+001	
8.705234e+001	8.705234e+001	8.705234e+001	
8.351795e+001	8.351795e+001	8.351795e+001	
7.853813e+001	7.853813e+001	7.853813e+001	
7.114297e+001	7.114297e+001	7.114297e+001	
6.266494e+001	6.266494e+001	6.266494e+001	
5.278091e+001	5.278091e+001	5.278091e+001	
4.366797e+001	4.366797e+001	4.366797e+001	
3.597178e+001	3.597178e+001	3.597178e+001	
3.056519e+001	3.056519e+001	3.056519e+001	
2.673100e+001	2.673100e+001	2.673100e+001	
2.427864e+001	2.427864e+001	2.427864e+001	
2.386164e+001	2.386164e+001	2.386164e+001	
2.628677e+001	2.628677e+001	2.628677e+001	
2.975243e+001	2.975243e+001	2.975243e+001	
3.529221e+001	3.529221e+001	3.529221e+001	
4.337594e+001	4.337594e+001	4.337594e+001	
5.301795e+001	5.301795e+001	5.301795e+001	
6.368053e+001	6.368053e+001	6.368053e+001	
7.254057e+001	7.254057e+001	7.254057e+001	
7.959502e+001	7.959502e+001	7.959502e+001	
8.501506e+001	8.501506e+001	8.501506e+001	
8.846725e+001	8.846725e+001	8.846725e+001	
9.110512e+001	9.110512e+001	9.110512e+001	
9.301842e+001	9.301842e+001	9.301842e+001	
9.441975e+001	9.441975e+001	9.441975e+001	
9.493976e+001	9.493976e+001	9.493976e+001	
9.587209e+001	9.587209e+001	9.587209e+001	
9.610950e+001	9.610950e+001	9.610950e+001	
9.636349e+001	9.636349e+001	9.636349e+001	
9.632726e+001	9.632726e+001	9.632726e+001	
9.607796e+001	9.607796e+001	9.607796e+001	
9.577672e+001	9.577672e+001	9.577672e+001	
9.532771e+001	9.532771e+001	9.532771e+001	
9.435236e+001	9.435236e+001	9.435236e+001	
9.328496e+001	9.328496e+001	9.328496e+001	
9.138675e+001	9.138675e+001	9.138675e+001	
8.866687e+001	8.866687e+001	8.866687e+001	
8.489990e+001	8.489990e+001	8.489990e+001	
8.006572e+001	8.006572e+001	8.006572e+001	
7.260837e+001	7.260837e+001	7.260837e+001	
6.362640e+001	6.362640e+001	6.362640e+001	
5.309278e+001	5.309278e+001	5.309278e+001	
4.332115e+001	4.332115e+001	4.332115e+001	
3.528654e+001	3.528654e+001	3.528654e+001	
2.978684e+001	2.978684e+001	2.978684e+001	
2.623332e+001	2.623332e+001	2.623332e+001	
2.393159e+001	2.393159e+001	2.393159e+001	
2.352060e+001	2.352060e+001	2.352060e+001	
2.578466e+001	2.578466e+001	2.578466e+001	
2.923861e+001	2.923861e+001	2.923861e+001	
3.491967e+001	3.491967e+001	3.491967e+001	
4.299252e+001	4.299252e+001	4.299252e+001	
5.310566e+001	5.310566e+001	5.310566e+001	
6.406420e+001	6.406420e+001	6.406420e+001	
7.368668e+001	7.368668e+001	7.368668e+001	
8.086908e+001	8.086908e+001	8.086908e+001	
8.636028e+001	8.636028e+001	8.636028e+001	
9.041016e+001	9.041016e+001	9.041016e+001	
9.301817e+001	9.301817e+001	9.301817e+001	
9.496625e+001	9.496625e+001	9.496625e+001	
9.634386e+001	9.634386e+001	9.634386e+001	
9.728517e+001	9.728517e+001	9.728517e+001	
9.790719e+001	9.790719e+001	9.790719e+001	
9.837582e+001	9.837582e+001	9.837582e+001	
9.843195e+001	9.843195e+001	9.843195e+001	
9.868931e+001	9.868931e+001	9.868931e+001	
9.830173e+001	9.830173e+001	9.830173e+001	
9.802744e+001	9.802744e+001	9.802744e+001	
9.749557e+001	9.749557e+001	9.749557e+001	
9.618349e+001	9.618349e+001	9.618349e+001	
9.506360e+001	9.506360e+001	9.506360e+001	
9.306110e+001	9.306110e+001	9.306110e+001	
9.054959e+001	9.054959e+001	9.054959e+001	
8.647562e+001	8.647562e+001	8.647562e+001	
8.097894e+001	8.097894e+001	8.097894e+001	
7.361855e+001	7.361855e+001	7.361855e+001	
6.405084e+001	6.405084e+001	6.405084e+001	
5.308995e+001	5.308995e+001	5.308995e+001	
4.294140e+001	4.294140e+001	4.294140e+001	
3.499146e+001	3.499146e+001	3.499146e+001	
2.922130e+001	2.922130e+001	2.922130e+001	
2.587919e+001	2.587919e+001	2.587919e+001	
2.357080e+001	2.357080e+001	2.357080e+001	
2.355104e+001	2.355104e+001	2.355104e+001	
2.553708e+001	2.553708e+001	2.553708e+001	
2.911182e+001	2.911182e+001	2.911182e+001	
3.461664e+001	3.461664e+001	3.461664e+001	
4.298966e+001	4.298966e+001	4.298966e+001	
5.353397e+001	5.353397e+001	5.353397e+001	
6.452135e+001	6.452135e+001	6.452135e+001	
7.402206e+001	7.402206e+001	7.402206e+001	
8.156377e+001	8.156377e+001	8.156377e+001	
8.702866e+001	8.702866e+001	8.702866e+001	
9.090277e+001	9.090277e+001	9.090277e+001	
9.362853e+001	9.362853e+001	9.362853e+001	
9.585089e+001	9.585089e+001	9.585089e+001	
9.713910e+001	9.713910e+001	9.713910e+001	
9.829353e+001	9.829353e+001	9.829353e+001	
9.884616e+001	9.884616e+001	9.884616e+001	
9.945657e+001	9.945657e+001	9.945657e+001	
9.943826e+001	9.943826e+001	9.943826e+001	
9.934815e+001	9.934815e+001	9.934815e+001	
9.935381e+001	9.935381e+001	9.935381e+001	
9.885975e+001	9.885975e+001	9.885975e+001	
9.819103e+001	9.819103e+001	9.819103e+001	
9.716020e+001	9.716020e+001	9.716020e+001	
9.585497e+001	9.585497e+001	9.585497e+001	
9.387742e+001	9.387742e+001	9.387742e+001	
9.084752e+001	9.084752e+001	9.084752e+001	
8.689155e+001	8.689155e+001	8.689155e+001	
8.165707e+001	8.165707e+001	8.165707e+001	
7.421394e+001	7.421394e+001	7.421394e+001	
6.449850e+001	6.449850e+001	6.449850e+001	
5.351796e+001	5.351796e+001	5.351796e+001	
4.295778e+001	4.295778e+001	4.295778e+001	
3.469022e+001	3.469022e+001	3.469022e+001	
2.913979e+001	2.913979e+001	2.913979e+001	
2.553624e+001	2.553624e+001	2.553624e+001	
2.333638e+001	2.333638e+001	2.333638e+001	
2.347730e+001	2.347730e+001	2.347730e+001	
2.561793e+001	2.561793e+001	2.561793e+001	
2.909690e+001	2.909690e+001	2.909690e+001	
3.462396e+001	3.462396e+001	3.462396e+001	
4.294659e+001	4.294659e+001	4.294659e+001	
5.350795e+001	5.350795e+001	5.350795e+001	
6.442735e+001	6.442735e+001	6.442735e+001	
7.422626e+001	7.422626e+001	7.422626e+001	
8.140211e+001	8.140211e+001	8.140211e+001	
8.693540e+001	8.693540e+001	8.693540e+001	
9.049259e+001	9.049259e+001	9.049259e+001	
9.303057e+001	9.303057e+001	9.303057e+001	
9.507510e+001	9.507510e+001	9.507510e+001	
9.638733e+001	9.638733e+001	9.638733e+001	
9.738931e+001	9.738931e+001	9.738931e+001	
9.769810e+001	9.769810e+001	9.769810e+001	
9.840417e+001	9.840417e+001	9.840417e+001	
9.841280e+001	9.841280e+001	9.841280e+001	
9.845023e+001	9.845023e+001	9.845023e+001	
9.837083e+001	9.837083e+001	9.837083e+001	
